Año,Trimestre,Provincia,Otros,"0,256 Mbps","0,375 Mbps","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,6 Mbps",11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,47 Mbps,48 Mbps,49 Mbps,50 Mbps,51 Mbps,52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps,78 Mbps,80 Mbps,81 Mbps,83 Mbps,82 Mbps,86 Mbps,84 Mbps,85 Mbps,90 Mbps,91 Mbps,92 Mbps,95 Mbps,98 Mbps,100 Mbps,105 Mbps,109 Mbps,110 Mbps,120 Mbps,122 Mbps,125 Mbps,126 Mbps,127 Mbps,128 Mbps,130 Mbps,131 Mbps,134 Mbps,137 Mbps,140 Mbps,145 Mbps,150 Mbps,158 Mbps,160 Mbps,164 Mbps,200 Mbps,203 Mbps,212 Mbps,220 Mbps,225 Mbps,234 Mbps,240 Mbps,250 Mbps,256 Mbps,270 Mbps,275 Mbps,300 Mbps,325 Mbps,340 Mbps,350 Mbps,380 Mbps,384 Mbps,400 Mbps,450 Mbps,473 Mbps,480 Mbps,500 Mbps,512 Mbps,520 Mbps,600 Mbps,640 Mbps,680 Mbps,700 Mbps,768 Mbps,800 Mbps,850 Mbps,900 Mbps,945 Mbps,1000 Mbps,1024 Mbps,1075 Mbps,1536 Mbps,2000 Mbps,2048 Mbps,2529 Mbps,3072 Mbps,4000 Mbps,5000 Mbps,5125 Mbps,6000 Mbps,7000 Mbps,8000 Mbps,10000 Mbps
2022.0,1.0,Santa Fe,18444.0,32.0,0.0,0.0,335.0,101.0,6.0,12429.0,0.0,0.0,0.0,9857.0,0.0,0,0.0,41360.0,0.0,0.0,174.0,4424.0,0.0,22022.0,65959.0,0.0,5762.0,0.0,12599.0,754.0,189246.0,0.0,0.0,7886.0,135.0,0.0,16270.0,61.0,0.0,2047.0,0.0,58388.0,0.0,0.0,0.0,39.0,27250.0,0.0,0.0,0.0,0.0,0.0,0.0,30880.0,0.0,0.0,0.0,9.0,18.0,0.0,4.0,0.0,1763.0,0.0,103.0,0.0,0.0,0.0,0.0,198721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125845.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14542.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,1.0,Santiago Del Estero,792.0,0.0,0.0,0.0,39.0,139.0,908.0,493.0,0.0,0.0,307.0,3308.0,0.0,0,0.0,8448.0,0.0,0.0,0.0,1267.0,0.0,384.0,16506.0,0.0,1468.0,0.0,12.0,0.0,59690.0,0.0,0.0,10211.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,2676.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,1.0,Tierra Del Fuego,2421.0,0.0,0.0,0.0,13.0,11.0,381.0,513.0,0.0,0.0,0.0,1.0,0.0,0,0.0,8.0,0.0,0.0,3980.0,2207.0,0.0,403.0,6250.0,0.0,0.0,0.0,9445.0,26.0,6169.0,0.0,0.0,10791.0,0.0,0.0,6942.0,0.0,0.0,227.0,0.0,74.0,0.0,0.0,0.0,67.0,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,1.0,Tucumán,273.0,0.0,0.0,0.0,19.0,20.0,0.0,2212.0,0.0,0.0,0.0,112.0,0.0,0,0.0,9208.0,0.0,0.0,2273.0,350.0,0.0,1191.0,22894.0,0.0,317.0,0.0,323.0,236.0,46085.0,0.0,0.0,3077.0,0.0,0.0,2558.0,0.0,0.0,0.0,1.0,15378.0,0.0,0.0,0.0,38.0,3724.0,0.0,0.0,0.0,10.0,0.0,0.0,1439.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76585.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Buenos Aires,22958.0,18.0,0.0,0.0,37635.0,168.0,6898.0,26151.0,0.0,0.0,351.0,24945.0,0.0,31,0.0,67075.0,0.0,0.0,57526.0,14234.0,0.0,34747.0,132018.0,0.0,11447.0,241.0,79629.0,265.0,239710.0,0.0,10.0,33883.0,128.0,33.0,100203.0,292.0,2.0,23212.0,0.0,139533.0,3.0,1.0,18.0,25.0,151911.0,0.0,0.0,0.0,0.0,0.0,0.0,697298.0,149.0,0.0,1.0,873.0,0.0,0.0,0.0,0.0,3285.0,9.0,0.0,0.0,0.0,0.0,1.0,1008985.0,0.0,2.0,0.0,58.0,0.0,1.0,59.0,402417.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,3163.0,0.0,98523.0,0.0,2.0,61.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,0.0,3.0,0.0,0.0,850606.0,0.0,0.0,0.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92146.0,1.0,6.0,0.0,692.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,18.0,0.0,0.0,120728.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12895.0,54.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Capital Federal,0.0,31.0,0.0,0.0,496.0,36.0,1466.0,4453.0,0.0,0.0,0.0,323.0,0.0,0,0.0,5914.0,0.0,0.0,14576.0,993.0,0.0,3508.0,17595.0,0.0,6.0,0.0,19225.0,3.0,62665.0,0.0,5.0,4875.0,0.0,0.0,33732.0,5.0,0.0,17519.0,0.0,9999.0,1.0,0.0,0.0,0.0,56832.0,0.0,0.0,0.0,0.0,0.0,0.0,58100.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,30.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,433574.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95368.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,31751.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401181.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37492.0,0.0,5.0,0.0,2591.0,0.0,0.0,1.0,1.0,0.0,0.0,1399.0,0.0,0.0,1.0,83686.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8397.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Catamarca,2233.0,0.0,0.0,0.0,34.0,37.0,0.0,457.0,0.0,0.0,0.0,145.0,0.0,0,0.0,1749.0,0.0,0.0,0.0,350.0,0.0,20.0,3317.0,0.0,2.0,0.0,0.0,5.0,7848.0,0.0,0.0,3901.0,0.0,0.0,558.0,0.0,0.0,0.0,0.0,5345.0,0.0,0.0,0.0,2222.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Chaco,7585.0,0.0,225.0,111.0,234.0,2.0,0.0,1058.0,0.0,25.0,0.0,1007.0,0.0,0,0.0,5039.0,0.0,0.0,167.0,368.0,0.0,1757.0,9425.0,0.0,575.0,0.0,1248.0,1.0,20854.0,0.0,0.0,2186.0,0.0,0.0,1629.0,0.0,0.0,315.0,0.0,17807.0,0.0,0.0,0.0,0.0,2301.0,0.0,0.0,0.0,0.0,0.0,0.0,11402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,35385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Chubut,15763.0,8.0,0.0,0.0,86.0,32.0,1189.0,765.0,0.0,0.0,0.0,6667.0,0.0,0,0.0,19497.0,0.0,0.0,13798.0,5531.0,0.0,2414.0,15131.0,0.0,209.0,0.0,13734.0,887.0,24738.0,0.0,0.0,18965.0,0.0,0.0,12040.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,486.0,5059.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Córdoba,12607.0,2.0,0.0,0.0,88.0,10.0,93.0,13654.0,0.0,0.0,7.0,9748.0,26.0,787,0.0,46194.0,0.0,6.0,5026.0,13522.0,0.0,10141.0,87823.0,13.0,2623.0,0.0,11618.0,2196.0,114442.0,0.0,88.0,16151.0,4.0,10.0,25341.0,134.0,0.0,4687.0,0.0,29831.0,0.0,0.0,0.0,2.0,34641.0,5.0,1.0,35.0,0.0,0.0,0.0,6649.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,343465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168050.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21088.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Corrientes,7082.0,0.0,0.0,0.0,10.0,57.0,118.0,3976.0,0.0,0.0,0.0,3029.0,0.0,0,0.0,7828.0,0.0,0.0,480.0,1688.0,0.0,1558.0,10798.0,0.0,0.0,0.0,2921.0,0.0,23447.0,0.0,0.0,215.0,0.0,0.0,1676.0,1108.0,0.0,271.0,0.0,19652.0,0.0,0.0,0.0,0.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,7986.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Entre Ríos,16583.0,1.0,0.0,0.0,20.0,86.0,113.0,5752.0,0.0,0.0,0.0,5753.0,0.0,0,0.0,12811.0,0.0,0.0,390.0,2493.0,0.0,4293.0,27462.0,0.0,1123.0,0.0,1611.0,3.0,46899.0,0.0,0.0,5387.0,0.0,0.0,3728.0,1.0,0.0,936.0,0.0,28243.0,0.0,0.0,0.0,0.0,7393.0,0.0,0.0,0.0,0.0,0.0,0.0,16693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Formosa,1967.0,0.0,0.0,0.0,49.0,35.0,0.0,491.0,0.0,0.0,0.0,1131.0,0.0,0,0.0,10237.0,0.0,0.0,0.0,2977.0,0.0,2932.0,5140.0,0.0,2.0,0.0,17.0,0.0,6964.0,0.0,0.0,320.0,0.0,0.0,527.0,0.0,0.0,257.0,0.0,5707.0,0.0,0.0,0.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Jujuy,2324.0,0.0,0.0,0.0,26.0,32.0,0.0,1706.0,0.0,0.0,0.0,3270.0,0.0,0,0.0,5355.0,0.0,0.0,0.0,2858.0,0.0,4096.0,5336.0,0.0,10.0,0.0,999.0,0.0,15784.0,0.0,0.0,23224.0,0.0,0.0,528.0,0.0,0.0,4.0,0.0,14378.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,La Pampa,3027.0,1.0,0.0,0.0,239.0,61.0,493.0,1736.0,0.0,0.0,185.0,3322.0,0.0,0,0.0,7861.0,0.0,0.0,2575.0,2936.0,0.0,2077.0,44148.0,0.0,118.0,0.0,1802.0,0.0,7162.0,0.0,0.0,14.0,0.0,0.0,7035.0,0.0,0.0,2.0,0.0,5208.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,4674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,La Rioja,0.0,0.0,0.0,0.0,9.0,9.0,0.0,638.0,0.0,0.0,0.0,302.0,0.0,0,0.0,1038.0,0.0,0.0,0.0,2.0,0.0,162.0,2877.0,0.0,0.0,0.0,85.0,0.0,5352.0,0.0,22.0,15342.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,7736.0,0.0,0.0,0.0,893.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,4517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Mendoza,366.0,1.0,0.0,0.0,139.0,16.0,1432.0,2953.0,0.0,0.0,1348.0,3457.0,0.0,0,0.0,6758.0,0.0,0.0,19476.0,1663.0,0.0,879.0,29925.0,0.0,1860.0,0.0,17367.0,1544.0,9537.0,0.0,0.0,45845.0,0.0,0.0,24069.0,0.0,0.0,0.0,0.0,5300.0,0.0,0.0,0.0,12238.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,38840.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,31693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.0,4.0,Misiones,8335.0,0.0,0.0,0.0,47.0,4.0,0.0,4154.0,0.0,0.0,0.0,12191.0,0.0,0,0.0,5536.0,0.0,0.0,4.0,604.0,0.0,5943.0,13489.0,0.0,366.0,0.0,312.0,6.0,22870.0,0.0,4.0,223.0,0.0,1.0,2411.0,1.0,0.0,339.0,0.0,23742.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,14173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,68.0,0.0,0.0,0.0,0.0,26692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21621.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3848.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
